session_id,user_pseudo_id,session_start,session_end,device_category,traffic_source,traffic_medium,item_id,product_category,price_tier,item_price,intent_level,dropoff_reason,category_viewed,order_id,order_revenue,page_view,view_item_list,view_item,add_to_cart,begin_checkout,purchase,avg_scroll_depth,reached_home,reached_plp,reached_pdp,reached_atc,reached_checkout,purchased,pdp_view_count,session_duration_sec,variant,is_returned,payment_method
sess_uid_9c0aaeea_20240226110000,uid_9c0aaeea,2024-02-26 11:00:13,2024-02-26 11:05:25,tablet,referral,referral,LUM-BW-01,Body Wash,low,21.99,high,converted,Body Wash,ord_ac900e,21.99,1,1,1,1,1,1,0.75,True,True,True,True,True,True,1,312.0,treatment,False,credit_card
sess_uid_9c0b9926_20240224081700,uid_9c0b9926,2024-02-24 08:17:09,2024-02-24 08:17:31,mobile,instagram,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,impulse_faded,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,22.0,control,,
sess_uid_9c0bacef_20240318004400,uid_9c0bacef,2024-03-18 00:44:10,2024-03-18 00:44:41,desktop,instagram,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,price_shock,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,31.0,treatment,,
sess_uid_9c0bacef_20240405144400,uid_9c0bacef,2024-04-05 14:44:18,2024-04-05 14:44:55,mobile,instagram,paid_social,LUM-SH-02,Shampoo,low,23.99,low,impulse_faded,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,37.0,treatment,,
sess_uid_9c13720c_20240313101700,uid_9c13720c,2024-03-13 10:17:04,2024-03-13 10:17:04,mobile,referral,referral,LUM-VP-02,Value Pack,high,64.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c13720c_20240403081700,uid_9c13720c,2024-04-03 08:17:17,2024-04-03 08:18:12,mobile,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,distraction,Body Wash,,0.0,1,1,1,0,0,0,0.19,True,True,True,False,False,False,1,55.0,treatment,,
sess_uid_9c17eb4e_20240126021700,uid_9c17eb4e,2024-01-26 02:17:06,2024-01-26 02:17:06,mobile,tiktok,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c17eb4e_20240217161700,uid_9c17eb4e,2024-02-17 16:17:04,2024-02-17 16:17:04,mobile,tiktok,paid_social,LUM-CD-01,Conditioner,low,24.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c1a1ae5_20240219132300,uid_9c1a1ae5,2024-02-19 13:23:07,2024-02-19 13:23:07,mobile,google,cpc,LUM-SH-03,Shampoo,mid,39.99,high,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c1a1ae5_20240319152300,uid_9c1a1ae5,2024-03-19 15:23:19,2024-03-19 15:23:56,mobile,google,cpc,LUM-BDL-01,Bundle,mid,42.99,high,price_barrier,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,37.0,treatment,,
sess_uid_9c2331fd_20240128044000,uid_9c2331fd,2024-01-28 04:40:08,2024-01-28 04:40:25,mobile,email,email,LUM-VP-02,Value Pack,high,64.99,medium,price_barrier,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,17.0,treatment,,
sess_uid_9c2331fd_20240210014000,uid_9c2331fd,2024-02-10 01:40:08,2024-02-10 01:40:08,mobile,instagram,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c2331fd_20240222194000,uid_9c2331fd,2024-02-22 19:40:20,2024-02-22 19:47:12,mobile,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,converted,Bundle,ord_a2a69b,86.34,1,1,2,1,1,1,0.745,True,True,True,True,True,True,2,412.0,treatment,False,credit_card
sess_uid_9c2e244b_20240125194600,uid_9c2e244b,2024-01-25 19:46:12,2024-01-25 19:46:12,desktop,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,comparison_intent,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c2e244b_20240224064600,uid_9c2e244b,2024-02-24 06:46:15,2024-02-24 06:47:38,desktop,google,cpc,LUM-BDL-01,Bundle,mid,42.99,high,price_barrier,Bundle,,0.0,1,1,1,0,0,0,0.28,True,True,True,False,False,False,1,83.0,control,,
sess_uid_9c2e244b_20240313034600,uid_9c2e244b,2024-03-13 03:46:09,2024-03-13 03:48:18,mobile,direct,none,LUM-BDL-01,Bundle,mid,42.99,very_high,converted,Bundle,,0.0,1,1,1,1,0,0,0.72,True,True,True,True,False,False,1,129.0,control,,
sess_uid_9c2e244b_20240330064600,uid_9c2e244b,2024-03-30 06:46:12,2024-03-30 06:46:12,desktop,instagram,paid_social,LUM-SH-02,Shampoo,low,23.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c33bc38_20240210215400,uid_9c33bc38,2024-02-10 21:54:19,2024-02-10 21:54:19,mobile,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c3dcbfe_20240122012100,uid_9c3dcbfe,2024-01-22 01:21:13,2024-01-22 01:22:37,desktop,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,price_shock,Bundle,,0.0,1,1,1,0,0,0,0.27,True,True,True,False,False,False,1,84.0,treatment,,
sess_uid_9c3dcbfe_20240214052100,uid_9c3dcbfe,2024-02-14 05:21:17,2024-02-14 05:23:03,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,price_barrier,Conditioner,,0.0,1,1,1,0,0,0,0.21,True,True,True,False,False,False,1,106.0,treatment,,
sess_uid_9c41ed57_20240125145800,uid_9c41ed57,2024-01-25 14:58:16,2024-01-25 14:59:08,desktop,google,cpc,LUM-SH-01,Shampoo,low,21.99,high,converted,Shampoo,,0.0,1,1,1,0,0,0,0.87,True,True,True,False,False,False,1,52.0,control,,
sess_uid_9c41ed57_20240209205800,uid_9c41ed57,2024-02-09 20:58:16,2024-02-09 20:58:16,desktop,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c4850d3_20240319024600,uid_9c4850d3,2024-03-19 02:46:03,2024-03-19 02:46:03,mobile,referral,referral,LUM-SH-03,Shampoo,mid,39.99,high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c4850d3_20240327154600,uid_9c4850d3,2024-03-27 15:46:05,2024-03-27 15:46:05,mobile,google,cpc,LUM-SH-02,Shampoo,low,23.99,high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c4e55e5_20240228151600,uid_9c4e55e5,2024-02-28 15:16:06,2024-02-28 15:16:06,desktop,instagram,paid_social,LUM-BW-02,Body Wash,low,22.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c4e55e5_20240324081600,uid_9c4e55e5,2024-03-24 08:16:17,2024-03-24 08:16:17,desktop,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c51151d_20240213172000,uid_9c51151d,2024-02-13 17:20:16,2024-02-13 17:20:16,mobile,referral,referral,LUM-BDL-01,Bundle,mid,42.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c57aa7f_20240201222200,uid_9c57aa7f,2024-02-01 22:22:03,2024-02-01 22:22:03,desktop,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c57aa7f_20240225102200,uid_9c57aa7f,2024-02-25 10:22:02,2024-02-25 10:22:02,desktop,instagram,paid_social,LUM-BDL-01,Bundle,mid,42.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c57aa7f_20240325032200,uid_9c57aa7f,2024-03-25 03:22:11,2024-03-25 03:22:11,desktop,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c57aa7f_20240404062200,uid_9c57aa7f,2024-04-04 06:22:13,2024-04-04 06:22:27,desktop,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,price_shock,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,14.0,control,,
sess_uid_9c607940_20240125092200,uid_9c607940,2024-01-25 09:22:09,2024-01-25 09:22:09,mobile,instagram,paid_social,LUM-BW-02,Body Wash,low,22.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c607940_20240206092200,uid_9c607940,2024-02-06 09:22:12,2024-02-06 09:34:22,mobile,referral,referral,LUM-SH-02,Shampoo,low,23.99,high,decision_friction,Shampoo,,0.0,1,1,4,0,0,0,0.7075,True,True,True,False,False,False,4,730.0,control,,
sess_uid_9c607940_20240217112200,uid_9c607940,2024-02-17 11:22:20,2024-02-17 11:22:20,mobile,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,comparison_intent,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c607940_20240303082200,uid_9c607940,2024-03-03 08:22:16,2024-03-03 08:22:16,tablet,google,cpc,LUM-VP-03,Value Pack,high,54.99,medium,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c709208_20240114130000,uid_9c709208,2024-01-14 13:00:09,2024-01-14 13:00:09,desktop,direct,none,LUM-BDL-02,Bundle,mid,39.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c709208_20240202140000,uid_9c709208,2024-02-02 14:00:11,2024-02-02 14:01:06,mobile,direct,none,LUM-SH-03,Shampoo,mid,39.99,very_high,out_of_stock,Shampoo,,0.0,1,1,1,0,0,0,0.44,True,True,True,False,False,False,1,55.0,control,,
sess_uid_9c709208_20240225140000,uid_9c709208,2024-02-25 14:00:05,2024-02-25 14:01:05,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,60.0,control,,
sess_uid_9c72c8af_20240115212700,uid_9c72c8af,2024-01-15 21:27:13,2024-01-15 21:27:13,mobile,direct,none,LUM-BW-01,Body Wash,low,21.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c72c8af_20240201232700,uid_9c72c8af,2024-02-01 23:27:03,2024-02-01 23:27:03,mobile,instagram,paid_social,LUM-BDL-01,Bundle,mid,42.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c817759_20240125042200,uid_9c817759,2024-01-25 04:22:18,2024-01-25 04:22:18,mobile,tiktok,paid_social,LUM-BW-01,Body Wash,low,21.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c817759_20240206212200,uid_9c817759,2024-02-06 21:22:09,2024-02-06 21:22:09,mobile,email,email,LUM-BW-01,Body Wash,low,21.99,very_high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c817759_20240225092200,uid_9c817759,2024-02-25 09:22:08,2024-02-25 09:22:08,mobile,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c817759_20240313112200,uid_9c817759,2024-03-13 11:22:03,2024-03-13 11:22:41,desktop,email,email,LUM-SH-02,Shampoo,low,23.99,very_high,converted,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,38.0,treatment,,
sess_uid_9c863620_20240227144200,uid_9c863620,2024-02-27 14:42:05,2024-02-27 14:42:05,mobile,instagram,paid_social,LUM-VP-01,Value Pack,high,59.99,very_low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9c863620_20240306074200,uid_9c863620,2024-03-06 07:42:13,2024-03-06 07:42:46,mobile,google,cpc,LUM-BW-01,Body Wash,low,21.99,high,comparison_intent,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,33.0,treatment,,
sess_uid_9c93767d_20240209011400,uid_9c93767d,2024-02-09 01:14:10,2024-02-09 01:14:10,mobile,instagram,paid_social,LUM-SH-02,Shampoo,low,23.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9c93767d_20240222231400,uid_9c93767d,2024-02-22 23:14:05,2024-02-22 23:14:43,mobile,direct,none,LUM-BW-01,Body Wash,low,21.99,very_high,converted,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,38.0,control,,
sess_uid_9c93767d_20240303211400,uid_9c93767d,2024-03-03 21:14:20,2024-03-03 21:15:53,mobile,direct,none,LUM-SH-03,Shampoo,mid,39.99,very_high,price_barrier,Shampoo,,0.0,1,1,1,0,0,0,0.2,True,True,True,False,False,False,1,93.0,control,,
sess_uid_9c93767d_20240320101400,uid_9c93767d,2024-03-20 10:14:15,2024-03-20 10:15:54,mobile,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,price_barrier,Bundle,,0.0,1,1,1,0,0,0,0.17,True,True,True,False,False,False,1,99.0,control,,
sess_uid_9ca1445c_20240208023300,uid_9ca1445c,2024-02-08 02:33:15,2024-02-08 02:33:15,mobile,instagram,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9ca277ca_20240324121100,uid_9ca277ca,2024-03-24 12:11:06,2024-03-24 12:11:06,mobile,instagram,paid_social,LUM-SH-02,Shampoo,low,23.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9ca35fe3_20240320093800,uid_9ca35fe3,2024-03-20 09:38:04,2024-03-20 09:38:28,mobile,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,24.0,control,,
sess_uid_9cad4baa_20240306092700,uid_9cad4baa,2024-03-06 09:27:09,2024-03-06 09:30:37,mobile,email,email,LUM-BDL-01,Bundle,mid,42.99,very_high,converted,Bundle,,0.0,1,1,2,1,0,0,0.865,True,True,True,True,False,False,2,208.0,treatment,,
sess_uid_9cad4baa_20240328192700,uid_9cad4baa,2024-03-28 19:27:13,2024-03-28 19:28:07,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,,0.0,1,1,1,0,0,0,0.86,True,True,True,False,False,False,1,54.0,treatment,,
sess_uid_9caf8b59_20240119091500,uid_9caf8b59,2024-01-19 09:15:18,2024-01-19 09:15:18,desktop,instagram,paid_social,LUM-BDL-01,Bundle,mid,42.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9caf8b59_20240214161500,uid_9caf8b59,2024-02-14 16:15:19,2024-02-14 16:16:11,desktop,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,wrong_audience,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,52.0,control,,
sess_uid_9cb4e85d_20240108064000,uid_9cb4e85d,2024-01-08 06:40:04,2024-01-08 06:40:04,desktop,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9cb4e85d_20240125034000,uid_9cb4e85d,2024-01-25 03:40:14,2024-01-25 03:41:07,mobile,google,cpc,LUM-SH-01,Shampoo,low,21.99,high,converted,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,53.0,control,,
sess_uid_9cbae5bd_20240320054400,uid_9cbae5bd,2024-03-20 05:44:19,2024-03-20 05:44:19,mobile,google,cpc,LUM-VP-01,Value Pack,high,59.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9cbddbc3_20240204105500,uid_9cbddbc3,2024-02-04 10:55:09,2024-02-04 10:55:09,mobile,direct,none,LUM-SH-01,Shampoo,low,21.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9cbddbc3_20240223155500,uid_9cbddbc3,2024-02-23 15:55:11,2024-02-23 15:55:11,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9cbddbc3_20240306225500,uid_9cbddbc3,2024-03-06 22:55:14,2024-03-06 22:55:14,mobile,google,cpc,LUM-VP-02,Value Pack,high,64.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9cbddbc3_20240314165500,uid_9cbddbc3,2024-03-14 16:55:01,2024-03-14 16:55:12,mobile,direct,none,LUM-VP-02,Value Pack,high,64.99,medium,comparison_intent,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,11.0,treatment,,
sess_uid_9cbfe435_20240121210500,uid_9cbfe435,2024-01-21 21:05:02,2024-01-21 21:05:40,tablet,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,distraction,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,38.0,control,,
sess_uid_9cc46b9b_20240226150600,uid_9cc46b9b,2024-02-26 15:06:15,2024-02-26 15:07:35,mobile,direct,none,LUM-SH-01,Shampoo,low,21.99,very_high,out_of_stock,Shampoo,,0.0,1,1,1,0,0,0,0.2,True,True,True,False,False,False,1,80.0,treatment,,
sess_uid_9cc46b9b_20240311180600,uid_9cc46b9b,2024-03-11 18:06:18,2024-03-11 18:06:18,mobile,email,email,LUM-VP-03,Value Pack,high,54.99,medium,comparison_intent,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9cce8d5f_20240222084500,uid_9cce8d5f,2024-02-22 08:45:10,2024-02-22 08:45:10,mobile,email,email,LUM-BW-02,Body Wash,low,22.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9cce8d5f_20240317024500,uid_9cce8d5f,2024-03-17 02:45:01,2024-03-17 02:46:56,mobile,email,email,LUM-SH-01,Shampoo,low,21.99,very_high,out_of_stock,Shampoo,,0.0,1,1,1,0,0,0,0.41,True,True,True,False,False,False,1,115.0,treatment,,
sess_uid_9cd0984c_20240118194900,uid_9cd0984c,2024-01-18 19:49:14,2024-01-18 19:49:14,mobile,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,comparison_intent,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9cd0984c_20240217094900,uid_9cd0984c,2024-02-17 09:49:08,2024-02-17 09:49:08,mobile,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9cd0984c_20240316214900,uid_9cd0984c,2024-03-16 21:49:16,2024-03-16 21:49:16,mobile,instagram,paid_social,LUM-BW-02,Body Wash,low,22.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9cd22be1_20240130173600,uid_9cd22be1,2024-01-30 17:36:01,2024-01-30 17:43:32,mobile,email,email,LUM-SH-03,Shampoo,mid,39.99,very_high,converted,Shampoo,,0.0,1,1,3,0,0,0,0.6633333333333334,True,True,True,False,False,False,3,451.0,control,,
sess_uid_9cd22be1_20240228163600,uid_9cd22be1,2024-02-28 16:36:02,2024-02-28 16:45:34,mobile,google,cpc,LUM-BDL-01,Bundle,mid,42.99,high,decision_friction,Bundle,,0.0,1,1,3,0,0,0,0.6933333333333334,True,True,True,False,False,False,3,572.0,control,,
sess_uid_9cd9ee50_20240215080000,uid_9cd9ee50,2024-02-15 08:00:14,2024-02-15 08:00:45,mobile,tiktok,paid_social,LUM-CD-01,Conditioner,low,24.99,low,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,31.0,treatment,,
sess_uid_9cd9ee50_20240227080000,uid_9cd9ee50,2024-02-27 08:00:20,2024-02-27 08:01:28,mobile,tiktok,paid_social,LUM-CD-01,Conditioner,low,24.99,low,wrong_audience,Conditioner,,0.0,1,1,1,0,0,0,0.02,True,True,True,False,False,False,1,68.0,treatment,,
sess_uid_9cd9ee50_20240314140000,uid_9cd9ee50,2024-03-14 14:00:15,2024-03-14 14:00:33,mobile,tiktok,paid_social,LUM-BW-01,Body Wash,low,21.99,low,wrong_audience,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,18.0,treatment,,
sess_uid_9cdafe5c_20240315123100,uid_9cdafe5c,2024-03-15 12:31:05,2024-03-15 12:31:32,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,distraction,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,27.0,treatment,,
sess_uid_9ce8894c_20240221124900,uid_9ce8894c,2024-02-21 12:49:04,2024-02-21 12:49:04,mobile,instagram,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9cf300d2_20240217203200,uid_9cf300d2,2024-02-17 20:32:03,2024-02-17 20:33:00,mobile,instagram,paid_social,LUM-VP-01,Value Pack,high,59.99,very_low,impulse_faded,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,57.0,treatment,,
sess_uid_9cf300d2_20240301103200,uid_9cf300d2,2024-03-01 10:32:18,2024-03-01 10:33:00,mobile,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,distraction,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,42.0,treatment,,
sess_uid_9cf82f88_20240110072300,uid_9cf82f88,2024-01-10 07:23:18,2024-01-10 07:23:34,desktop,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,distraction,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,16.0,control,,
sess_uid_9cfe01a6_20240123154400,uid_9cfe01a6,2024-01-23 15:44:04,2024-01-23 15:48:55,mobile,direct,none,LUM-SH-03,Shampoo,mid,39.99,very_high,converted,Shampoo,ord_1a26fa,42.49,1,1,1,1,1,1,0.79,True,True,True,True,True,True,1,291.0,treatment,False,shop_pay
sess_uid_9cfe01a6_20240223034400,uid_9cfe01a6,2024-02-23 03:44:08,2024-02-23 03:44:08,mobile,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9cfe01a6_20240302164400,uid_9cfe01a6,2024-03-02 16:44:19,2024-03-02 16:44:30,mobile,direct,none,LUM-BDL-02,Bundle,mid,39.99,very_high,converted,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,11.0,treatment,,
sess_uid_9d120c91_20240114070900,uid_9d120c91,2024-01-14 07:09:05,2024-01-14 07:09:05,desktop,instagram,paid_social,LUM-BDL-01,Bundle,mid,42.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9d120c91_20240206150900,uid_9d120c91,2024-02-06 15:09:17,2024-02-06 15:09:17,mobile,instagram,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9d120c91_20240214230900,uid_9d120c91,2024-02-14 23:09:07,2024-02-14 23:09:07,mobile,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9d120c91_20240303120900,uid_9d120c91,2024-03-03 12:09:20,2024-03-03 12:09:48,desktop,instagram,paid_social,LUM-VP-02,Value Pack,high,64.99,very_low,price_shock,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,28.0,control,,
sess_uid_9d120c91_20240331190900,uid_9d120c91,2024-03-31 19:09:14,2024-03-31 19:09:53,desktop,instagram,paid_social,LUM-BW-02,Body Wash,low,22.99,low,impulse_faded,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,39.0,control,,
sess_uid_9d1475fc_20240317100800,uid_9d1475fc,2024-03-17 10:08:04,2024-03-17 10:08:04,mobile,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_9d1475fc_20240325210800,uid_9d1475fc,2024-03-25 21:08:03,2024-03-25 21:08:14,mobile,email,email,LUM-BW-01,Body Wash,low,21.99,very_high,converted,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,11.0,treatment,,
sess_uid_9d1475fc_20240406050800,uid_9d1475fc,2024-04-06 05:08:10,2024-04-06 05:08:27,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,17.0,treatment,,
sess_uid_9d17802d_20240208031800,uid_9d17802d,2024-02-08 03:18:12,2024-02-08 03:18:12,desktop,google,cpc,LUM-BW-01,Body Wash,low,21.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_9d17802d_20240303191800,uid_9d17802d,2024-03-03 19:18:06,2024-03-03 19:23:06,mobile,direct,none,LUM-BDL-03,Bundle,mid,44.99,very_high,converted,Bundle,ord_4b2b51,89.98,1,1,1,1,1,1,0.62,True,True,True,True,True,True,1,300.0,control,False,paypal
